,class
41415,2
41416,1
41417,1
41418,3
41419,3
41420,1
41421,1
41422,3
41423,1
41424,1
41425,2
41426,3
41427,2
41428,3
41429,1
41430,2
41431,3
41432,1
41433,1
41434,1
41435,3
41436,2
41437,2
41438,3
41439,2
41440,1
41441,1
41442,1
41443,1
41444,1
41445,1
41446,1
41447,3
41448,1
41449,1
41450,3
41451,2
41452,1
41453,1
41454,1
41455,1
41456,2
41457,1
41458,1
41459,1
41460,3
41461,3
41462,2
41463,1
41464,2
41465,1
41466,3
41467,3
41468,2
41469,1
41470,1
41471,1
41472,1
41473,3
41474,2
41475,1
41476,1
41477,2
41478,2
41479,2
41480,3
41481,2
41482,1
41483,3
41484,3
41485,1
41486,1
41487,1
41488,2
41489,1
41490,3
41491,3
41492,3
41493,3
41494,1
41495,2
41496,3
41497,3
41498,3
41499,1
41500,1
41501,1
41502,1
41503,2
41504,2
41505,2
41506,2
41507,2
41508,1
41509,2
41510,3
41511,3
41512,1
41513,1
41514,1
41515,2
41516,3
41517,1
41518,1
41519,3
41520,1
41521,1
41522,2
41523,2
41524,1
41525,1
41526,1
41527,2
41528,3
41529,3
41530,1
41531,3
41532,1
41533,1
41534,1
41535,2
41536,2
41537,2
41538,2
41539,1
41540,1
41541,1
41542,2
41543,1
41544,1
41545,1
41546,1
41547,2
41548,3
41549,2
41550,3
41551,2
41552,2
41553,2
41554,2
41555,3
41556,1
41557,1
41558,1
41559,3
41560,1
41561,1
41562,1
41563,1
41564,1
41565,2
41566,3
41567,1
41568,1
41569,3
41570,3
41571,1
41572,2
41573,1
41574,1
41575,2
41576,2
41577,1
41578,3
41579,2
41580,2
41581,1
41582,1
41583,1
41584,1
41585,2
41586,2
41587,1
41588,1
41589,1
41590,1
41591,1
41592,1
41593,1
41594,2
41595,1
41596,3
41597,3
41598,3
41599,1
41600,3
41601,1
41602,3
41603,1
41604,1
41605,1
41606,1
41607,1
41608,3
41609,1
41610,3
41611,1
41612,3
41613,1
41614,1
41615,3
41616,3
41617,1
41618,1
41619,1
41620,1
41621,1
41622,1
41623,1
41624,3
41625,1
41626,3
41627,2
41628,3
41629,1
41630,1
41631,1
41632,1
41633,3
41634,1
41635,1
41636,1
41637,1
41638,1
41639,3
41640,3
41641,3
41642,3
41643,3
41644,3
41645,1
41646,1
41647,3
41648,1
41649,1
41650,1
41651,3
41652,3
41653,3
41654,1
41655,1
41656,1
41657,1
41658,1
41659,2
41660,1
41661,2
41662,1
41663,1
41664,1
41665,1
41666,1
41667,3
41668,3
41669,1
41670,2
41671,1
41672,2
41673,1
41674,3
41675,3
41676,3
41677,1
41678,2
41679,3
41680,1
41681,1
41682,2
41683,3
41684,3
41685,2
41686,1
41687,1
41688,1
41689,1
41690,1
41691,1
41692,1
41693,1
41694,1
41695,1
41696,1
41697,1
41698,1
41699,1
41700,2
41701,3
41702,3
41703,2
41704,2
41705,3
41706,1
41707,1
41708,1
41709,1
41710,1
41711,3
41712,2
41713,1
41714,1
41715,3
41716,2
41717,3
41718,1
41719,1
41720,1
41721,2
41722,1
41723,1
41724,1
41725,3
41726,1
41727,1
41728,1
41729,1
41730,3
41731,3
41732,1
41733,1
41734,1
41735,2
41736,1
41737,1
41738,1
41739,2
41740,1
41741,1
41742,1
41743,1
41744,1
41745,3
41746,3
41747,1
41748,3
41749,2
41750,1
41751,3
41752,2
41753,1
41754,1
41755,1
41756,1
41757,3
41758,3
41759,2
41760,1
41761,1
41762,1
41763,1
41764,2
41765,1
41766,1
41767,1
41768,2
41769,2
41770,2
41771,1
41772,2
41773,2
41774,1
41775,1
41776,2
41777,1
41778,1
41779,3
41780,1
41781,2
41782,3
41783,1
41784,1
41785,3
41786,3
41787,2
41788,3
41789,3
41790,1
41791,1
41792,1
41793,1
41794,1
41795,1
41796,2
41797,2
41798,3
41799,1
41800,3
41801,2
41802,1
41803,1
41804,1
41805,1
41806,1
41807,1
41808,2
41809,2
41810,1
41811,3
41812,1
41813,1
41814,1
41815,2
41816,2
41817,1
41818,1
41819,3
41820,3
41821,2
41822,1
41823,2
41824,3
41825,3
41826,3
41827,3
41828,2
41829,1
41830,3
41831,1
41832,3
41833,3
41834,1
41835,2
41836,1
41837,1
41838,1
41839,1
41840,3
41841,1
41842,1
41843,1
41844,1
41845,1
41846,2
41847,1
41848,1
41849,2
41850,3
41851,1
41852,1
41853,1
41854,1
41855,1
41856,1
41857,1
41858,1
41859,2
41860,3
41861,3
41862,1
41863,2
41864,2
41865,1
41866,1
41867,3
41868,3
41869,2
41870,1
41871,2
41872,3
41873,3
41874,1
41875,1
41876,1
41877,2
41878,1
41879,2
41880,1
41881,1
41882,3
41883,3
41884,2
41885,2
41886,2
41887,3
41888,1
41889,1
41890,1
41891,1
41892,1
41893,1
41894,1
41895,1
41896,3
41897,3
41898,1
41899,3
41900,3
41901,3
41902,1
41903,1
41904,1
41905,3
41906,3
41907,1
41908,2
41909,1
41910,3
41911,1
41912,2
41913,3
41914,1
41915,3
41916,2
41917,1
41918,3
41919,2
41920,3
41921,3
41922,1
41923,1
41924,1
41925,3
41926,3
41927,1
41928,1
41929,1
41930,1
41931,1
41932,1
41933,1
41934,3
41935,2
41936,3
41937,2
41938,3
41939,3
41940,3
41941,3
41942,3
41943,1
41944,1
41945,1
41946,1
41947,1
41948,1
41949,1
41950,3
41951,3
41952,1
41953,2
41954,3
41955,1
41956,3
41957,3
41958,3
41959,3
41960,3
41961,3
41962,1
41963,1
41964,1
41965,1
41966,3
41967,3
41968,3
41969,1
41970,1
41971,3
41972,3
41973,1
41974,1
41975,1
41976,1
41977,2
41978,3
41979,1
41980,1
41981,3
41982,2
41983,3
41984,3
41985,2
41986,1
41987,1
41988,1
41989,2
41990,1
41991,1
41992,1
41993,1
41994,1
41995,1
41996,1
41997,1
41998,2
41999,3
42000,2
42001,3
42002,1
42003,1
42004,3
42005,2
42006,1
42007,1
42008,2
42009,1
42010,1
42011,1
42012,1
42013,2
42014,2
42015,3
42016,1
42017,3
42018,1
42019,1
42020,1
42021,1
42022,1
42023,3
42024,3
42025,2
42026,1
42027,1
42028,1
42029,1
42030,3
42031,2
42032,2
42033,2
42034,1
42035,1
42036,1
42037,1
42038,1
42039,2
42040,2
42041,1
42042,1
42043,1
42044,1
42045,1
42046,3
42047,3
42048,2
42049,2
42050,3
42051,3
42052,1
42053,1
42054,1
42055,3
42056,1
42057,1
42058,1
42059,1
42060,1
42061,1
42062,2
42063,3
42064,2
42065,1
42066,2
42067,2
42068,2
42069,2
42070,2
42071,2
42072,2
42073,3
42074,3
42075,3
42076,3
42077,1
42078,1
42079,1
42080,2
42081,1
42082,1
42083,2
42084,1
42085,1
42086,2
42087,2
42088,1
42089,1
42090,1
42091,1
42092,2
42093,1
42094,1
42095,1
42096,1
42097,1
42098,3
42099,1
42100,1
42101,1
42102,3
42103,2
42104,3
42105,3
42106,2
42107,3
42108,3
42109,2
42110,3
42111,3
42112,2
42113,2
42114,2
42115,1
42116,1
42117,1
42118,1
42119,1
42120,3
42121,3
42122,3
42123,3
42124,3
42125,1
42126,3
42127,1
42128,2
42129,1
42130,1
42131,1
42132,1
42133,1
42134,1
42135,1
42136,1
42137,1
42138,1
42139,1
42140,1
42141,1
42142,3
42143,3
42144,3
42145,1
42146,3
42147,3
42148,1
42149,3
42150,2
42151,1
42152,1
42153,1
42154,1
42155,3
42156,2
42157,3
42158,3
42159,1
42160,1
42161,1
42162,1
42163,2
42164,2
42165,3
42166,3
42167,3
42168,3
42169,1
42170,1
42171,1
42172,1
42173,1
42174,1
42175,1
42176,1
42177,1
42178,1
42179,3
42180,3
42181,3
42182,3
42183,1
42184,2
42185,3
42186,1
42187,1
42188,1
42189,1
42190,1
42191,1
42192,1
42193,1
42194,3
42195,3
42196,3
42197,3
42198,3
42199,3
42200,1
42201,1
42202,2
42203,3
42204,2
42205,1
42206,1
42207,2
42208,2
42209,1
42210,1
42211,1
42212,1
42213,1
42214,1
42215,1
42216,3
42217,3
42218,2
42219,3
42220,3
42221,3
42222,3
42223,1
42224,1
42225,1
42226,3
42227,1
42228,3
42229,2
42230,2
42231,1
42232,1
42233,1
42234,1
42235,1
42236,1
42237,3
42238,3
42239,1
42240,1
42241,1
42242,1
42243,3
42244,3
42245,2
42246,1
42247,1
42248,1
42249,1
42250,1
42251,1
42252,2
42253,2
42254,3
42255,1
42256,2
42257,1
42258,1
42259,1
42260,3
42261,3
42262,2
42263,2
42264,2
42265,1
42266,2
42267,2
42268,3
42269,3
42270,1
42271,3
42272,1
42273,3
42274,1
42275,3
42276,1
42277,1
42278,1
42279,1
42280,1
42281,1
42282,1
42283,1
42284,1
42285,1
42286,1
42287,1
42288,3
42289,1
42290,1
42291,1
42292,1
42293,1
42294,3
42295,1
42296,1
42297,1
42298,1
42299,1
42300,2
42301,3
42302,3
42303,3
42304,2
42305,1
42306,3
42307,1
42308,2
42309,3
42310,3
42311,1
42312,1
42313,1
42314,2
42315,3
42316,1
42317,3
42318,2
42319,3
42320,3
42321,2
42322,2
42323,1
42324,1
42325,1
42326,1
42327,1
42328,1
42329,1
42330,3
42331,2
42332,1
42333,2
42334,3
42335,1
42336,1
42337,1
42338,1
42339,1
42340,1
42341,1
42342,2
42343,3
42344,1
42345,1
42346,3
42347,1
42348,1
42349,1
42350,1
42351,3
42352,3
42353,3
42354,3
42355,1
42356,3
42357,1
42358,1
42359,1
42360,3
42361,1
42362,1
42363,1
42364,1
42365,1
42366,1
42367,1
42368,1
42369,2
42370,3
42371,2
42372,3
42373,1
42374,2
42375,2
42376,3
42377,1
42378,1
42379,3
42380,1
42381,1
42382,3
42383,3
42384,3
42385,2
42386,3
42387,3
42388,3
42389,2
42390,2
42391,3
42392,1
42393,1
42394,1
42395,1
42396,1
42397,1
42398,1
42399,1
42400,1
42401,1
42402,1
42403,1
42404,1
42405,1
42406,3
42407,1
42408,3
42409,2
42410,1
42411,1
42412,1
42413,2
42414,3
42415,1
42416,1
42417,2
42418,1
42419,2
42420,3
42421,2
42422,3
42423,1
42424,1
42425,1
42426,1
42427,3
42428,1
42429,1
42430,1
42431,1
42432,1
42433,2
42434,3
42435,1
42436,1
42437,1
42438,1
42439,1
42440,2
42441,1
42442,2
42443,3
42444,1
42445,3
42446,3
42447,3
42448,2
42449,2
42450,1
42451,1
42452,2
42453,2
42454,1
42455,1
42456,1
42457,1
42458,1
42459,1
42460,1
42461,1
42462,1
42463,1
42464,1
42465,1
42466,3
42467,2
42468,2
42469,3
42470,1
42471,1
42472,1
42473,1
42474,1
42475,1
42476,1
42477,1
42478,1
42479,1
42480,1
42481,1
42482,1
42483,1
42484,1
42485,1
42486,1
42487,3
42488,2
42489,2
42490,3
42491,3
42492,3
42493,3
42494,1
42495,1
42496,3
42497,2
42498,1
42499,1
42500,1
42501,1
42502,1
42503,1
42504,1
42505,1
42506,2
42507,1
42508,1
42509,2
42510,2
42511,1
42512,1
42513,3
42514,3
42515,1
42516,1
42517,3
42518,1
42519,1
42520,1
42521,1
42522,2
42523,2
42524,3
42525,1
42526,1
42527,1
42528,1
42529,1
42530,1
42531,1
42532,1
42533,1
42534,1
42535,1
42536,2
42537,3
42538,3
42539,3
42540,3
42541,2
42542,2
42543,1
42544,3
42545,1
42546,1
42547,1
42548,1
42549,1
42550,2
42551,2
42552,3
42553,1
42554,2
42555,1
42556,3
42557,2
42558,1
42559,3
42560,3
42561,1
42562,1
42563,1
42564,1
42565,1
42566,1
42567,1
42568,1
42569,1
42570,1
42571,1
42572,1
42573,1
42574,1
42575,1
42576,1
42577,1
42578,1
42579,3
42580,1
42581,1
42582,3
42583,1
42584,3
42585,1
42586,1
42587,2
42588,1
42589,1
42590,1
42591,1
42592,1
42593,1
42594,1
42595,1
42596,2
42597,3
42598,1
42599,1
42600,1
42601,1
42602,1
42603,1
42604,1
42605,1
42606,1
42607,1
42608,1
42609,3
42610,2
42611,3
42612,1
42613,3
42614,1
42615,1
42616,3
42617,1
42618,1
42619,2
42620,3
42621,3
42622,1
42623,1
42624,1
42625,1
42626,1
42627,2
42628,3
42629,2
42630,1
42631,1
42632,3
42633,2
42634,3
42635,1
42636,2
42637,3
42638,2
42639,3
42640,3
42641,1
42642,1
42643,1
42644,2
42645,3
42646,1
42647,3
42648,3
42649,1
42650,3
42651,1
42652,2
42653,3
42654,1
42655,1
42656,1
42657,1
42658,1
42659,3
42660,2
42661,3
42662,1
42663,2
42664,1
42665,1
42666,1
42667,3
42668,1
42669,1
42670,1
42671,1
42672,1
42673,1
42674,1
42675,3
42676,1
42677,3
42678,3
42679,2
42680,3
42681,1
42682,3
42683,2
42684,3
42685,1
42686,1
42687,1
42688,1
42689,1
42690,1
42691,3
42692,1
42693,1
42694,1
42695,1
42696,1
42697,1
42698,3
42699,3
42700,1
42701,1
42702,1
42703,3
42704,1
42705,3
42706,2
42707,3
42708,2
42709,2
42710,3
42711,1
42712,3
42713,1
42714,1
42715,1
42716,3
42717,1
42718,3
42719,1
42720,1
42721,1
42722,1
42723,3
42724,3
42725,1
42726,1
42727,3
42728,1
42729,1
42730,1
42731,1
42732,2
42733,1
42734,1
42735,3
42736,1
42737,1
42738,1
42739,1
42740,1
42741,1
42742,1
42743,1
42744,1
42745,1
42746,3
42747,2
42748,3
42749,3
42750,1
42751,1
42752,3
42753,2
42754,3
42755,3
42756,3
42757,3
42758,3
42759,1
42760,1
42761,1
42762,1
42763,1
42764,3
42765,1
42766,2
42767,1
42768,1
42769,1
42770,3
42771,3
42772,2
42773,1
42774,1
42775,3
42776,3
42777,2
42778,1
42779,1
42780,3
42781,3
42782,1
42783,1
42784,1
42785,1
42786,1
42787,1
42788,1
42789,1
42790,1
42791,1
42792,3
42793,1
42794,2
42795,1
42796,1
42797,3
42798,1
42799,1
42800,2
42801,1
42802,1
42803,1
42804,1
42805,1
42806,1
42807,3
42808,1
42809,1
42810,1
42811,1
42812,1
42813,1
42814,3
42815,1
42816,3
42817,3
42818,2
42819,3
42820,1
42821,2
42822,1
42823,3
42824,1
42825,1
42826,3
42827,2
42828,2
42829,1
42830,1
42831,3
42832,3
42833,3
42834,1
42835,1
42836,2
42837,3
42838,1
42839,3
42840,3
42841,3
42842,3
42843,1
42844,3
42845,1
42846,2
42847,2
42848,2
42849,2
42850,3
42851,1
42852,1
42853,3
42854,2
42855,2
42856,3
42857,3
42858,1
42859,1
42860,1
42861,3
42862,1
42863,1
42864,2
42865,1
42866,1
42867,1
42868,2
42869,1
42870,1
42871,1
42872,1
42873,1
42874,1
42875,1
42876,1
42877,2
42878,2
42879,1
42880,1
42881,1
42882,1
42883,3
42884,1
42885,2
42886,2
42887,1
42888,1
42889,1
42890,3
42891,1
42892,1
42893,2
42894,3
42895,2
42896,1
42897,3
42898,2
42899,1
42900,1
42901,3
42902,3
42903,1
42904,1
42905,1
42906,1
42907,1
42908,1
42909,1
42910,1
42911,3
42912,2
42913,3
42914,2
42915,1
42916,1
42917,2
42918,1
42919,1
42920,1
42921,1
42922,1
42923,1
42924,1
42925,1
42926,2
42927,2
42928,1
42929,1
42930,3
42931,3
42932,3
42933,3
42934,3
42935,3
42936,3
42937,2
42938,3
42939,3
42940,3
42941,1
42942,1
42943,1
42944,1
42945,1
42946,1
42947,3
42948,1
42949,2
42950,1
42951,1
42952,1
42953,1
42954,2
42955,3
42956,2
42957,3
42958,2
42959,2
42960,1
42961,1
42962,1
42963,1
42964,1
42965,1
42966,1
42967,1
42968,1
42969,1
42970,1
42971,3
42972,1
42973,1
42974,1
42975,1
42976,1
42977,1
42978,1
42979,1
42980,1
42981,1
42982,1
42983,1
42984,1
42985,1
42986,1
42987,1
42988,1
42989,1
42990,1
42991,1
42992,3
42993,1
42994,1
42995,1
42996,1
42997,1
42998,1
42999,1
43000,2
43001,1
43002,1
43003,1
43004,1
43005,1
43006,1
43007,1
43008,2
43009,2
43010,3
43011,1
43012,1
43013,1
43014,1
43015,1
43016,1
43017,2
43018,2
43019,2
43020,3
43021,3
43022,1
43023,2
43024,1
43025,3
43026,3
43027,1
43028,3
43029,2
43030,1
43031,1
43032,1
43033,1
43034,3
43035,1
43036,1
43037,1
43038,1
43039,1
43040,1
43041,2
43042,3
43043,2
43044,1
43045,2
43046,2
43047,1
43048,1
43049,1
43050,3
43051,1
43052,1
43053,1
43054,3
43055,1
43056,3
43057,1
43058,3
43059,1
43060,1
43061,1
43062,1
43063,1
43064,1
43065,1
43066,2
43067,1
43068,1
43069,1
43070,1
43071,3
43072,2
43073,1
43074,3
43075,3
43076,1
43077,1
43078,3
43079,3
43080,3
43081,2
43082,1
43083,3
43084,1
43085,1
43086,1
43087,3
43088,3
43089,1
43090,1
43091,1
43092,2
43093,1
43094,2
43095,1
43096,2
43097,1
43098,3
43099,3
43100,3
43101,2
43102,3
43103,3
43104,1
43105,1
43106,1
43107,1
43108,1
43109,2
43110,2
43111,1
43112,1
43113,1
43114,1
43115,2
43116,1
43117,1
43118,1
43119,1
43120,3
43121,3
43122,1
43123,1
43124,1
43125,1
43126,1
43127,2
43128,1
43129,3
43130,1
43131,1
43132,2
43133,3
43134,3
43135,3
43136,1
43137,1
43138,3
43139,1
43140,1
43141,1
43142,1
43143,1
43144,3
43145,1
43146,1
43147,1
43148,1
43149,1
43150,1
43151,1
43152,1
43153,3
43154,3
43155,1
43156,3
43157,2
43158,3
43159,1
43160,1
43161,1
43162,1
43163,1
43164,1
43165,1
43166,1
43167,1
43168,2
43169,1
43170,1
43171,1
43172,1
43173,1
43174,1
43175,1
43176,1
43177,3
43178,1
43179,3
43180,3
43181,2
43182,3
43183,2
43184,3
43185,1
43186,1
43187,1
43188,1
43189,1
43190,3
43191,2
43192,1
43193,2
43194,2
43195,1
43196,1
43197,1
43198,1
43199,1
43200,3
43201,3
43202,3
43203,1
43204,1
43205,1
43206,1
43207,1
43208,1
43209,1
43210,1
43211,1
43212,1
43213,1
43214,1
43215,2
43216,3
43217,1
43218,1
43219,1
43220,3
43221,2
43222,3
43223,1
43224,1
43225,1
43226,1
43227,1
43228,1
43229,1
43230,1
43231,1
43232,3
43233,3
43234,3
43235,3
43236,3
43237,3
43238,2
43239,1
43240,1
43241,1
43242,3
43243,3
43244,1
43245,1
43246,3
43247,1
43248,1
43249,3
43250,3
43251,1
43252,2
43253,3
43254,1
43255,1
43256,2
43257,1
43258,2
43259,1
43260,1
43261,1
43262,1
43263,1
43264,1
43265,3
43266,1
43267,3
43268,1
43269,3
43270,3
43271,3
43272,1
43273,1
43274,1
43275,2
43276,1
43277,1
43278,1
43279,1
43280,1
43281,1
43282,1
43283,1
43284,1
43285,1
43286,1
43287,2
43288,3
43289,3
43290,2
43291,3
43292,2
43293,1
43294,1
43295,3
43296,3
43297,3
43298,3
43299,1
43300,3
43301,1
43302,1
43303,2
43304,2
43305,1
43306,1
43307,1
43308,1
43309,1
43310,2
43311,1
43312,3
43313,1
43314,1
43315,3
43316,1
43317,1
43318,3
43319,2
43320,2
43321,1
43322,1
43323,1
43324,1
43325,1
43326,1
43327,2
43328,1
43329,1
43330,3
43331,1
43332,1
43333,1
43334,1
43335,1
43336,1
43337,1
43338,3
43339,3
43340,2
43341,1
43342,1
43343,3
43344,3
43345,3
43346,3
43347,1
43348,2
43349,3
43350,1
43351,1
43352,2
43353,3
43354,1
43355,3
43356,1
43357,2
43358,1
43359,2
43360,1
43361,1
43362,1
43363,1
43364,1
43365,3
43366,1
43367,1
43368,1
43369,3
43370,3
43371,1
43372,2
43373,1
43374,1
43375,1
43376,1
43377,1
43378,2
43379,1
43380,1
43381,1
43382,1
43383,1
43384,3
43385,1
43386,1
43387,1
43388,1
43389,1
43390,1
43391,1
43392,1
43393,2
43394,3
43395,1
43396,2
43397,3
43398,1
43399,1
43400,2
43401,1
43402,3
43403,3
43404,1
43405,1
43406,2
43407,2
43408,1
43409,3
43410,1
43411,1
43412,1
43413,3
43414,3
43415,2
43416,3
43417,1
43418,1
43419,3
43420,3
43421,1
43422,1
43423,1
43424,1
43425,1
43426,3
43427,1
43428,1
43429,1
43430,1
43431,1
43432,2
43433,1
43434,1
43435,2
43436,3
43437,2
43438,2
43439,2
43440,2
43441,1
43442,1
43443,1
43444,1
43445,1
43446,3
43447,1
43448,2
43449,3
43450,1
43451,1
43452,1
43453,2
43454,1
43455,1
43456,3
43457,2
43458,1
43459,2
43460,1
43461,1
43462,1
43463,1
43464,1
43465,1
43466,1
43467,2
43468,3
43469,2
43470,3
43471,3
43472,3
43473,3
43474,3
43475,3
43476,3
43477,1
43478,1
43479,1
43480,1
43481,1
43482,1
43483,1
43484,1
43485,2
43486,1
43487,1
43488,3
43489,3
43490,1
43491,1
43492,3
43493,2
43494,2
43495,3
43496,2
43497,3
43498,2
43499,1
43500,1
43501,1
43502,1
43503,1
43504,1
43505,1
43506,1
43507,1
43508,1
43509,2
43510,2
43511,2
43512,2
43513,3
43514,3
43515,3
43516,1
43517,3
43518,1
43519,1
43520,1
43521,2
43522,1
43523,3
43524,3
43525,2
43526,2
43527,1
43528,1
43529,1
43530,1
43531,1
43532,3
43533,3
43534,3
43535,1
43536,1
43537,1
43538,1
43539,1
43540,1
43541,3
43542,1
43543,1
43544,2
43545,1
43546,1
43547,3
43548,2
43549,1
43550,1
43551,2
43552,2
43553,2
43554,1
43555,1
43556,2
43557,1
43558,1
43559,1
43560,1
43561,1
43562,1
43563,1
43564,1
43565,3
43566,3
43567,1
43568,1
43569,1
43570,3
43571,1
43572,3
43573,1
43574,1
43575,3
43576,3
43577,3
43578,2
43579,3
43580,1
43581,1
43582,3
43583,2
43584,3
43585,1
43586,1
43587,1
43588,1
43589,1
43590,1
43591,1
43592,1
43593,1
43594,3
43595,1
43596,2
43597,1
43598,1
43599,2
43600,2
43601,1
43602,1
43603,1
43604,1
43605,1
43606,1
43607,1
43608,2
43609,1
43610,1
43611,2
43612,1
43613,1
43614,1
43615,2
43616,1
43617,1
43618,1
43619,3
43620,2
43621,1
43622,3
43623,1
43624,3
43625,1
43626,2
43627,2
43628,1
43629,1
43630,1
43631,1
43632,1
43633,1
43634,1
43635,1
43636,1
43637,1
43638,1
43639,1
43640,2
43641,2
43642,1
43643,1
43644,1
43645,1
43646,1
43647,2
43648,1
43649,1
43650,3
43651,1
43652,1
43653,2
43654,2
43655,3
43656,1
43657,1
43658,3
43659,1
43660,1
43661,1
43662,3
43663,3
43664,2
43665,1
43666,1
43667,1
43668,1
43669,1
43670,1
43671,1
43672,1
43673,1
43674,1
43675,1
43676,1
43677,1
43678,2
43679,3
43680,1
43681,2
43682,3
43683,3
43684,3
43685,3
43686,1
43687,1
43688,1
43689,2
43690,1
43691,1
43692,1
43693,1
43694,3
43695,1
43696,1
43697,1
43698,3
43699,2
43700,3
43701,3
43702,2
43703,1
43704,2
43705,2
43706,2
43707,1
43708,1
43709,2
43710,1
43711,1
43712,1
43713,3
43714,3
43715,3
43716,1
43717,1
43718,1
43719,1
43720,1
43721,1
43722,3
43723,1
43724,1
43725,1
43726,1
43727,1
43728,1
43729,1
43730,1
43731,2
43732,1
43733,1
43734,3
43735,3
43736,3
43737,1
43738,1
43739,1
43740,1
43741,2
43742,1
43743,1
43744,1
43745,1
43746,1
43747,1
43748,1
43749,3
43750,2
43751,1
43752,1
43753,1
43754,1
43755,3
43756,1
43757,2
43758,1
43759,2
43760,1
43761,2
43762,1
43763,1
43764,1
43765,1
43766,1
43767,1
43768,1
43769,1
43770,1
43771,3
43772,2
43773,3
43774,1
43775,1
43776,3
43777,1
43778,1
43779,3
43780,1
43781,1
43782,3
43783,1
43784,1
43785,1
43786,1
43787,1
43788,1
43789,3
43790,3
43791,1
43792,3
43793,3
43794,3
43795,2
43796,1
43797,1
43798,2
43799,1
43800,1
43801,1
43802,1
43803,1
43804,1
43805,2
43806,1
43807,1
43808,3
43809,3
43810,1
43811,1
43812,1
43813,1
43814,1
43815,1
43816,1
43817,3
43818,3
43819,3
43820,2
43821,2
43822,1
43823,1
43824,1
43825,1
43826,1
43827,2
43828,3
43829,2
43830,3
43831,3
43832,1
43833,1
43834,1
43835,1
43836,2
43837,3
43838,2
43839,1
43840,1
43841,1
43842,1
43843,1
43844,1
43845,2
43846,2
43847,2
43848,3
43849,3
43850,2
43851,3
43852,1
43853,1
43854,1
43855,1
43856,1
43857,1
43858,1
43859,1
43860,2
43861,3
43862,3
43863,1
43864,2
43865,2
43866,1
43867,1
43868,1
43869,1
43870,1
43871,1
43872,2
43873,1
43874,1
43875,1
43876,1
43877,1
43878,3
43879,1
43880,1
43881,1
43882,1
43883,2
43884,2
43885,2
43886,1
43887,1
43888,2
43889,3
43890,3
43891,3
43892,1
43893,1
43894,1
43895,3
43896,2
43897,3
43898,1
43899,1
43900,3
43901,2
43902,1
43903,2
43904,1
43905,3
43906,1
43907,3
43908,1
43909,2
43910,1
43911,1
43912,1
43913,1
43914,1
43915,1
43916,1
43917,1
43918,1
43919,1
43920,1
43921,2
43922,3
43923,2
43924,2
43925,3
43926,3
43927,1
43928,3
43929,1
43930,3
43931,1
43932,1
43933,1
43934,3
43935,3
43936,2
43937,2
43938,1
43939,1
43940,1
43941,3
43942,2
43943,1
43944,1
43945,1
43946,2
43947,1
43948,3
43949,1
43950,1
43951,1
43952,1
43953,2
43954,2
43955,3
43956,2
43957,3
43958,3
43959,2
43960,1
43961,3
43962,1
43963,2
43964,1
43965,1
43966,1
43967,1
43968,1
43969,1
43970,3
43971,3
43972,1
43973,3
43974,2
43975,3
43976,3
43977,1
43978,1
43979,1
43980,1
43981,1
43982,1
43983,1
43984,1
43985,1
43986,1
43987,1
43988,1
43989,2
43990,2
43991,3
43992,3
43993,1
43994,3
43995,1
43996,3
43997,1
43998,1
43999,3
44000,3
44001,2
44002,2
44003,3
44004,2
44005,3
44006,1
44007,1
44008,1
44009,1
44010,1
44011,1
44012,1
44013,1
44014,1
44015,1
44016,2
44017,2
44018,1
44019,1
44020,1
44021,2
44022,2
44023,1
44024,1
44025,2
44026,1
44027,1
44028,3
44029,1
44030,1
44031,1
44032,3
44033,1
44034,1
44035,3
44036,1
44037,1
44038,1
44039,1
44040,1
44041,2
44042,3
44043,2
44044,1
44045,1
44046,1
44047,1
44048,2
44049,1
44050,2
44051,2
44052,2
44053,1
44054,1
44055,3
44056,1
44057,1
44058,1
44059,1
44060,1
44061,3
44062,2
44063,3
44064,3
44065,2
44066,2
44067,2
44068,1
44069,2
44070,3
44071,3
44072,2
44073,2
44074,3
44075,2
44076,1
44077,1
44078,1
44079,1
44080,1
44081,1
44082,3
44083,1
44084,3
44085,2
44086,1
44087,3
44088,1
44089,1
44090,1
44091,3
44092,1
44093,1
44094,3
44095,3
44096,3
44097,1
44098,1
44099,2
44100,3
44101,2
44102,1
44103,3
44104,1
44105,3
44106,3
44107,3
44108,1
44109,1
44110,1
44111,2
44112,1
44113,1
44114,1
44115,2
44116,2
44117,2
44118,2
44119,2
44120,1
44121,3
44122,3
44123,2
44124,3
44125,2
44126,1
44127,3
44128,1
44129,1
44130,1
44131,1
44132,1
44133,2
44134,1
44135,1
44136,2
44137,1
44138,2
44139,1
44140,2
44141,3
44142,3
44143,2
44144,3
44145,3
44146,3
44147,1
44148,1
44149,1
44150,2
44151,1
44152,1
44153,3
44154,2
44155,2
44156,1
44157,2
44158,2
44159,3
44160,1
44161,1
44162,1
44163,1
44164,1
44165,2
44166,1
44167,1
44168,2
44169,1
44170,3
44171,1
44172,1
44173,1
44174,1
44175,1
44176,1
44177,1
44178,1
44179,1
44180,1
44181,1
44182,1
44183,3
44184,2
44185,2
44186,3
44187,3
44188,3
44189,3
44190,3
44191,1
44192,1
44193,1
44194,2
44195,1
44196,1
44197,3
44198,1
44199,1
44200,1
44201,1
44202,3
44203,1
44204,1
44205,1
44206,1
44207,1
44208,1
44209,1
44210,1
44211,1
44212,3
44213,1
